"action","device_tier","country_tier","unique_id_count","outcome_mean","outcome_sd","sessions_mean","sessions_sd","rounds_mean","rounds_sd","ingame_transactions_mean","ingame_transactions_sd","gift_claims_mean","gift_claims_sd","ad_views_mean","ad_views_sd","friend_thanks_mean","friend_thanks_sd","messages_mean","messages_sd","boss_claims_mean","boss_claims_sd","gifts_sent_mean","gifts_sent_sd"
1,"android_tier1","tier1",4825,0.0264162137013472,0.392330534362057,1.38238341968912,3.96500818705836,3.21699481865285,8.95753995589974,0.513989637305699,1.70085005205071,5.56352331606218,16.9904786287717,2.12829015544041,6.96234226866513,1.54217616580311,4.93472455739432,0.141554404145078,2.11859797218306,0.961243523316062,9.08958720010181,1.04580310880829,17.4240169778282
1,"android_tier1","tier2",2575,0.0392961196500971,0.589848462059254,1.13941747572816,3.49274690391602,2.67300970873786,8.02910096980699,0.380970873786408,1.26933646573865,5.06330097087379,16.6271172003867,1.68077669902913,6.16131243796935,1.33669902912621,4.56852691858187,0.172427184466019,2.28890794579911,1.06330097087379,10.8920442787843,0.868349514563107,9.8706941176492
1,"android_tier1","tier3",1232,0.0507279907288961,0.786957272094206,0.86525974025974,3.34547879452989,2.17045454545455,8.36534787813522,0.320616883116883,1.5328401642924,3.4375,12.9146164179108,1.44399350649351,7.21493934540535,0.883116883116883,4.20911247267292,0.0568181818181818,0.616601312792991,1.08766233766234,16.3994742556933,1.26866883116883,21.6127965264482
1,"android_tier1","tier4",234,0.0213247863247863,0.326206504779846,1.02991452991453,3.52720305143524,2.61111111111111,8.85641570779726,0.363247863247863,1.56425184248322,3.84615384615385,13.0322250871833,1.66239316239316,6.07122568948453,1.08974358974359,4.17796970253007,0.0427350427350427,0.318072585803457,0.175213675213675,1.57204145359763,0.0256410256410256,0.276754286257745
1,"android_tier2","tier1",4103,0.00121618328052644,0.0779022115849541,1.51547648062393,3.93705865143469,3.57128930051182,9.37413604508751,0.553497440896905,1.6730583258825,5.80087740677553,15.876184114834,2.24689251767,7.05123165411409,1.75286375822569,5.1596974503683,0.141847428710699,1.280259755123,1.31391664635632,11.5138997185272,1.24396782841823,13.3387839235326
1,"android_tier2","tier2",2354,0.00211979609175871,0.10284834708383,1.05310110450297,3.1856004618542,2.48853016142736,7.57347324192663,0.364061172472387,1.31340461917259,4.48725573491929,14.9774744831054,1.60110450297366,6.32651840735845,1.18903993203059,4.31646927768275,0.112574341546304,1.09497321456958,1.07604078164826,9.03765999665183,0.562446898895497,7.11956416679725
1,"android_tier2","tier3",1562,0.0180327451434059,0.392592020694203,0.952624839948784,3.58054518252066,2.08130601792574,7.58343191100374,0.248399487836108,0.957662713244064,3.3854033290653,13.38370765112,1.4270166453265,7.45510500136659,0.934058898847631,3.98300425716671,0.0633802816901408,1.26012246136042,0.838028169014085,9.97652661807472,0.839948783610755,11.0745533412331
1,"android_tier2","tier4",273,0.0184554213699634,0.304933605524894,0.813186813186813,3.12454262974913,1.72161172161172,6.89438243481671,0.252747252747253,1.26252612023131,2.24542124542125,9.08791957858083,1.28937728937729,6.09065677726573,0.736263736263736,3.86966472793937,0.153846153846154,1.30825779628423,1.06593406593407,6.37919792199534,1.21245421245421,15.1688629483516
1,"android_tier3","tier1",516,0,0,0.943798449612403,3.213856575433,2.12209302325581,6.93258916307257,0.441860465116279,1.81003449731299,4.10852713178295,18.7859647299827,1.38759689922481,5.16419349057218,1.05813953488372,4.02088137320481,0.0930232558139535,0.728790571114566,0.38953488372093,4.47749572178317,0.790697674418605,12.281282257209
1,"android_tier3","tier2",1109,0.0157505196564472,0.32539898078627,1.28313796212804,3.89379478115325,2.86744815148783,8.69652379191936,0.420198376916141,1.4919118752941,5.24165915238954,17.296762998929,1.75112714156898,6.0489363485345,1.14247069431921,4.29754039619726,0.219116321009919,2.41119432298021,1.6068530207394,12.3550289355117,0.809738503155996,8.50487515874594
