"action","device_tier","country_tier","unique_id_count","outcome_mean","outcome_sd","sessions_mean","sessions_sd","rounds_mean","rounds_sd","ingame_transactions_mean","ingame_transactions_sd","gift_claims_mean","gift_claims_sd","ad_views_mean","ad_views_sd","friend_thanks_mean","friend_thanks_sd","messages_mean","messages_sd","boss_claims_mean","boss_claims_sd","gifts_sent_mean","gifts_sent_sd"
1,"android_tier1","tier1",4490,0.0306367960062361,0.44049067635855,1.03296213808463,3.79800517464795,2.08418708240535,7.04857248585876,0.326503340757238,1.28716491485471,4.82160356347439,16.4267418883157,1.40155902004454,5.81716277343592,1.13118040089087,4.16863653649174,0.0808463251670379,1.06480302238967,0.85902004454343,11.0763340970791,0.745879732739421,10.0594473679654
1,"android_tier1","tier2",2433,0.0377519617492807,0.60198978804147,0.893547061241266,3.35198222291268,1.89395807644883,6.86604204629315,0.255240443896424,1.05297504678558,4.56637895602137,16.8296115937787,1.06452938758734,4.71493588823431,0.989724619810933,3.88235417992883,0.145499383477189,1.90680192810634,1.15248664200575,10.5664880250789,1.02877106452939,11.565993178334
1,"android_tier1","tier3",1155,0.00524333150909091,0.125950127172835,0.853679653679654,3.47387774248504,1.76796536796537,7.22369816512119,0.215584415584416,1.01262373509267,3.59307359307359,15.5611040391009,1.07359307359307,5.38200549787482,0.766233766233766,3.5880703451101,0.102164502164502,1.38884656853803,1.25887445887446,13.3141484190869,1.1047619047619,13.7712282581435
1,"android_tier1","tier4",55,0,0,1.38181818181818,5.3627346157462,2.27272727272727,9.43487334397421,0.254545454545455,0.886486652950052,5.72727272727273,21.7540584084685,2.18181818181818,8.56368497416272,1.14545454545455,5.47525809240543,0.163636363636364,1.21355975243384,5,28.1707755057008,8.34545454545455,53.6018304627391
1,"android_tier2","tier1",1734,0.0166724336793541,0.235287083171608,1.03344867358708,3.18156656794628,2.11130334486736,6.5990398877815,0.339677047289504,1.28799557975628,5.00461361014994,16.6265446434548,1.27393310265283,4.9496531423725,1.18742791234141,4.11996153521343,0.135524798154556,1.49110686926735,1.25893886966551,10.4570877695758,0.990772779700115,10.0113568622345
1,"android_tier2","tier2",1005,0.0213327436557214,0.409486443620812,0.748258706467662,2.66998020135614,1.63582089552239,6.46895054573064,0.202985074626866,0.97406152851388,4.51442786069652,17.8071519942811,0.918407960199005,4.76387776159576,0.884577114427861,3.9542466638488,0.127363184079602,1.91182562061066,1.38507462686567,14.5872828462349,1.05373134328358,15.0674148594005
1,"android_tier2","tier3",1475,0.00990751974305085,0.312131126477888,0.995254237288136,3.91366866616673,2.0264406779661,7.84318702068822,0.233220338983051,0.98281440479227,3.71525423728814,14.3790611461062,0.853559322033898,4.12658988838149,1.05491525423729,4.47627181993841,0.156610169491525,2.40431868487335,1.35864406779661,13.8493365541673,1.07389830508475,12.1805432713755
1,"android_tier2","tier4",86,0,0,0.348837209302326,1.45333241297343,0.720930232558139,3.32424662067591,0.186046511627907,1.0118315124446,1.25581395348837,5.52680323836191,0.197674418604651,1.15625935867104,0.430232558139535,2.50430545813273,0.0232558139534884,0.215665546406877,0.0581395348837209,0.386679717376499,0.116279069767442,0.975205615135632
1,"android_tier3","tier1",162,0.0184567901234568,0.234916586194197,0.882716049382716,3.85994851198103,1.55555555555556,6.09245536892641,0.166666666666667,0.707106781186548,2.18518518518519,9.76380832826431,0.672839506172839,3.20099023287734,0.938271604938272,3.90682053382754,0.0432098765432099,0.407213915613833,1.11111111111111,9.70880371442421,0.314814814814815,4.00693842672377
1,"android_tier3","tier2",288,0.0096496163125,0.16375941913001,1.12152777777778,4.30652471826779,1.90972222222222,6.61369416024197,0.326388888888889,1.20005726408728,3.88541666666667,14.1117020595469,1.3125,5.01700071429608,0.930555555555556,3.70450855882505,0.118055555555556,1.47686704738391,3.03472222222222,38.9440612308097,2.90972222222222,28.5191819290397
1,"android_tier3","tier3",336,0,0,0.538690476190476,2.16450126881806,1.26785714285714,5.17280283074849,0.18452380952381,0.905306946890463,1.85416666666667,9.67376112113875,0.654761904761905,4.05998028851637,0.660714285714286,3.51598542632413,0.0625,0.707502439213136,0.43452380952381,3.19727473682119,0.279761904761905,3.64126531269967
1,"android_tier3","tier4",276,0,0,0.52536231884058,2.40667440390874,0.938405797101449,4.88930294290067,0.166666666666667,0.907210175775329,2.07246376811594,9.71045373429868,0.786231884057971,5.33338973949092,0.445652173913043,2.49667763427443,0.0434782608695652,0.502641245167837,1.22826086956522,14.7673619931643,0.315217391304348,2.88417379816538
1,"android_tier4","tier1",27,0,0,1.44444444444444,3.73479824739141,3.77777777777778,9.39039334530174,0.62962962962963,1.59682733877447,5.2962962962963,15.1449783879136,2.66666666666667,7.46787993805677,2.40740740740741,6.18471602021566,0.296296296296296,1.35348026653839,1.40740740740741,7.31310340973526,1.66666666666667,8.66025403784439
1,"android_tier4","tier2",64,0,0,0.484375,2.666620163285,1.359375,6.64608056712841,0.1875,0.753299619978875,2.328125,12.3687454131467,0.40625,3.12551583044291,0.59375,4.14697728893234,0.25,2,1,6.64759175871053,1.40625,11.123718046346
1,"android_tier4","tier3",143,0,0,0.125874125874126,0.637635739397347,0.398601398601399,2.85109284740169,0.0909090909090909,0.51606707322954,1.31468531468531,7.58837099594549,0.202797202797203,1.33511322809083,0.321678321678322,2.56356210857602,0,0,0,0,0,0
1,"android_tier4","tier4",92,0,0,0.41304347826087,1.39190891069469,1.06521739130435,4.47656743456163,0.206521739130435,0.832552588554639,1.15217391304348,4.46213565042889,1.30434782608696,6.13177480076999,0.554347826086957,3.04675698758923,0.0108695652173913,0.104257207028537,0,0,0,0
1,"android_tier5","tier1",179,0,0,0.458100558659218,1.70662251737091,0.815642458100559,4.19531319632585,0.318435754189944,1.8064322681431,3.32960893854749,19.9718274994162,0.698324022346369,4.30031975372847,0.53072625698324,2.83693635750855,0.0391061452513966,0.454232634695811,0.00558659217877095,0.0747435092751936,0,0
1,"android_tier5","tier2",122,0,0,0.204918032786885,1.0596937386208,0.459016393442623,2.84923519093857,0.0573770491803279,0.392052879041558,0.795081967213115,4.84800124885796,0.262295081967213,1.8263601461052,0.344262295081967,2.65283410528002,0.180327868852459,1.99178641293541,0.0245901639344262,0.271607238127556,0.0245901639344262,0.271607238127556
1,"android_tier5","tier3",255,0,0,0.32156862745098,1.44945193626671,0.772549019607843,3.81604973800167,0.184313725490196,0.888104357611041,1.6156862745098,9.019300664027,0.345098039215686,1.80945827860275,0.376470588235294,2.50342979181697,0.0627450980392157,0.701505912309657,0.0431372549019608,0.534353278242786,0.56078431372549,8.70713524110195
1,"android_tier5","tier4",212,0.0263263448301887,0.383317366693731,0.490566037735849,2.85426523116482,0.94811320754717,5.97246019520698,0.14622641509434,0.810087413023863,1.81603773584906,11.5917574637367,0.481132075471698,3.71044671516454,0.424528301886792,2.98478960242748,0.080188679245283,0.783831857794154,0.528301886792453,6.85352166320741,0.457547169811321,5.1474090130402
2,"android_tier1","tier1",1538,0.0259687906371912,0.569081721312083,0.985045513654096,3.36256865431568,2.18465539661899,7.30422458072543,0.328348504551365,1.33058315498759,4.54226267880364,16.4584560679048,1.27308192457737,5.23024247039031,1.10858257477243,4.22287869003096,0.362158647594278,8.58844594762312,1.50390117035111,14.7260491470979,1.29713914174252,16.9834625715376
2,"android_tier1","tier2",821,0.012833070361754,0.260902257556004,0.855054811205846,2.92752945092214,1.8026796589525,6.08677435748721,0.264311814859927,1.04976439643321,3.83069427527406,14.3087669912567,1.05237515225335,4.5559861276868,0.954933008526188,3.50701953253817,0.112058465286236,1.4756935621126,0.76857490864799,7.78820474888407,0.734470158343484,6.83357158468921
2,"android_tier1","tier3",371,0.0263675862210243,0.507875578029391,0.867924528301887,3.74257040659794,1.89757412398922,7.44821905371972,0.177897574123989,0.746629833585228,3.42857142857143,14.6173589087489,1.01078167115903,5.03607442394918,0.835579514824798,3.85583809742126,0.0646900269541779,0.678725831988424,1.51752021563342,18.6307386311482,1.49865229110512,13.4291684681643
2,"android_tier1","tier4",28,0,0,0.607142857142857,2.84591046050405,1.57142857142857,5.87164291116128,0.428571428571429,1.66507860850074,2.35714285714286,9.68853574425593,1.67857142857143,6.28374488147392,1.21428571428571,4.8484983766045,0,0,0.214285714285714,1.13389341902768,0,0
2,"android_tier2","tier1",595,0.00838655462184874,0.204570055391852,1.03697478991597,3.35928948581865,2.24033613445378,7.19715524758687,0.33781512605042,1.32262057469983,4.81848739495798,15.4341436093476,1.29579831932773,5.06355890464456,1.22016806722689,4.36818887478322,0.154621848739496,1.56119547019418,1.56974789915966,13.7952716892459,1.36638655462185,15.5843597528921
2,"android_tier2","tier2",333,0,0,1.02702702702703,3.28594889045967,1.96696696696697,6.40374434816197,0.249249249249249,1.0034763555368,5.44744744744745,21.5814742572293,1.29429429429429,5.34619534774615,1.30630630630631,4.6565010769233,0.03003003003003,0.217458621598522,2.13513513513514,16.124227722136,2.84384384384384,25.8139707130759
2,"android_tier2","tier3",496,0,0,1.05040322580645,4.03012392203757,1.97983870967742,7.16018711835749,0.241935483870968,0.902261739371847,4.25604838709677,15.8623168123777,1.06854838709677,6.11995731067813,1.27620967741935,5.30735325126605,0.0362903225806452,0.552947609613122,1.55443548387097,14.6912005712989,3.06451612903226,29.8979386973626
